csn,Scenario,Choice_,RECRE,PRICE,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
3115,2,1,1,4,1,0,0,5,22,0,1,1,0,1,0,1,0,0,1,1,0,309
3115,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3116,1,0,3,6,1,0,0,5,22,0,1,1,0,0,1,1,0,1,0,1,0,309
3116,2,0,1,5,1,0,0,5,22,0,1,1,0,0,0,1,0,1,0,0,0,309
3116,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3117,1,1,2,3,1,0,0,5,22,0,1,1,0,0,0,0,1,1,0,1,0,309
3117,2,0,2,3,1,0,0,5,22,0,1,1,0,0,0,0,1,0,0,0,1,309
3117,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3118,1,0,1,2,1,0,0,5,22,0,1,1,0,0,0,1,0,0,1,1,0,309
3118,2,1,2,5,1,0,0,5,22,0,1,1,0,0,1,0,0,1,0,0,1,309
3118,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3119,1,1,2,5,1,0,0,5,22,0,1,1,0,1,0,0,0,0,1,0,0,309
3119,2,0,2,6,1,0,0,5,22,0,1,1,0,1,0,0,0,0,0,1,0,309
3119,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3120,1,1,1,2,1,0,0,5,22,0,1,1,0,0,1,1,0,0,1,0,0,309
3120,2,0,3,1,1,0,0,5,22,0,1,1,0,1,0,1,0,0,1,0,0,309
3120,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3121,1,1,3,1,1,0,0,5,22,0,1,1,0,0,1,0,0,0,0,0,0,309
3121,2,0,3,6,1,0,0,5,22,0,1,1,0,0,0,0,1,0,0,0,0,309
3121,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3122,1,0,1,4,1,0,0,5,22,0,1,1,0,0,0,0,1,0,0,0,1,309
3122,2,1,3,4,1,0,0,5,22,0,1,1,0,0,1,0,1,0,1,0,1,309
3122,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3123,1,0,3,1,1,0,0,5,22,0,1,1,0,1,0,0,0,0,0,0,1,309
3123,2,1,1,2,1,0,0,5,22,0,1,1,0,0,1,0,0,1,0,1,0,309
3123,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
3124,1,0,3,5,1,0,1,4,23,0,1,1,1,0,1,0,1,0,0,1,0,310
3124,2,1,2,5,1,0,1,4,23,0,1,1,1,1,0,0,1,0,1,1,0,310
3124,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3125,1,0,1,3,1,0,1,4,23,0,1,1,1,0,1,1,0,0,0,0,1,310
3125,2,1,2,3,1,0,1,4,23,0,1,1,1,0,1,1,0,0,0,1,0,310
3125,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3126,1,0,3,2,1,0,1,4,23,0,1,1,1,0,0,1,0,1,0,0,0,310
3126,2,1,1,4,1,0,1,4,23,0,1,1,1,0,1,0,1,0,0,1,0,310
3126,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3127,1,1,2,4,1,0,1,4,23,0,1,1,1,1,0,1,0,1,0,0,0,310
3127,2,0,3,6,1,0,1,4,23,0,1,1,1,0,1,1,0,1,0,0,1,310
3127,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3128,1,0,3,2,1,0,1,4,23,0,1,1,1,1,0,0,0,1,0,1,0,310
3128,2,1,3,1,1,0,1,4,23,0,1,1,1,0,0,0,0,0,1,0,1,310
3128,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3129,1,1,2,1,1,0,1,4,23,0,1,1,1,0,1,0,0,0,1,0,1,310
3129,2,0,2,5,1,0,1,4,23,0,1,1,1,0,0,1,0,0,1,0,1,310
3129,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3130,1,0,1,6,1,0,1,4,23,0,1,1,1,0,0,0,0,0,1,0,1,310
3130,2,1,1,4,1,0,1,4,23,0,1,1,1,0,0,0,0,0,0,0,0,310
3130,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3131,1,1,2,1,1,0,1,4,23,0,1,1,1,0,0,0,1,0,1,0,0,310
3131,2,0,1,2,1,0,1,4,23,0,1,1,1,1,0,0,1,1,0,0,0,310
3131,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3132,1,1,1,3,1,0,1,4,23,0,1,1,1,1,0,0,1,0,0,1,0,310
3132,2,0,3,6,1,0,1,4,23,0,1,1,1,1,0,0,0,1,0,0,0,310
3132,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
3142,1,1,3,5,1,0,0,5,20,1,1,2,1,0,1,0,1,0,0,1,0,311
3142,2,0,2,5,1,0,0,5,20,1,1,2,1,1,0,0,1,0,1,1,0,311
3142,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3143,1,1,1,3,1,0,0,5,20,1,1,2,1,0,1,1,0,0,0,0,1,311
3143,2,0,2,3,1,0,0,5,20,1,1,2,1,0,1,1,0,0,0,1,0,311
3143,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3144,1,0,3,2,1,0,0,5,20,1,1,2,1,0,0,1,0,1,0,0,0,311
3144,2,1,1,4,1,0,0,5,20,1,1,2,1,0,1,0,1,0,0,1,0,311
3144,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3145,1,0,2,4,1,0,0,5,20,1,1,2,1,1,0,1,0,1,0,0,0,311
3145,2,1,3,6,1,0,0,5,20,1,1,2,1,0,1,1,0,1,0,0,1,311
3145,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3146,1,1,3,2,1,0,0,5,20,1,1,2,1,1,0,0,0,1,0,1,0,311
3146,2,0,3,1,1,0,0,5,20,1,1,2,1,0,0,0,0,0,1,0,1,311
3146,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3147,1,1,2,1,1,0,0,5,20,1,1,2,1,0,1,0,0,0,1,0,1,311
3147,2,0,2,5,1,0,0,5,20,1,1,2,1,0,0,1,0,0,1,0,1,311
3147,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3148,1,0,1,6,1,0,0,5,20,1,1,2,1,0,0,0,0,0,1,0,1,311
3148,2,1,1,4,1,0,0,5,20,1,1,2,1,0,0,0,0,0,0,0,0,311
3148,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3149,1,0,2,1,1,0,0,5,20,1,1,2,1,0,0,0,1,0,1,0,0,311
3149,2,1,1,2,1,0,0,5,20,1,1,2,1,1,0,0,1,1,0,0,0,311
3149,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3150,1,1,1,3,1,0,0,5,20,1,1,2,1,1,0,0,1,0,0,1,0,311
3150,2,0,3,6,1,0,0,5,20,1,1,2,1,1,0,0,0,1,0,0,0,311
3150,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
3151,1,0,1,5,1,0,1,5,23,1,1,1,1,1,0,0,1,0,0,0,0,312
3151,2,1,1,5,1,0,1,5,23,1,1,1,1,0,0,1,0,0,0,0,1,312
3151,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3152,1,0,3,3,1,0,1,5,23,1,1,1,1,0,0,0,0,0,0,0,0,312
3152,2,1,2,1,1,0,1,5,23,1,1,1,1,1,0,1,0,1,0,0,1,312
3152,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3153,1,0,1,5,1,0,1,5,23,1,1,1,1,0,1,0,0,1,0,0,1,312
3153,2,1,1,3,1,0,1,5,23,1,1,1,1,1,0,0,1,1,0,0,1,312
3153,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3154,1,1,3,4,1,0,1,5,23,1,1,1,1,0,0,1,0,1,0,0,1,312
3154,2,0,2,6,1,0,1,5,23,1,1,1,1,1,0,0,0,0,1,0,0,312
3154,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3155,1,1,2,2,1,0,1,5,23,1,1,1,1,0,1,0,1,1,0,0,1,312
3155,2,0,3,2,1,0,1,5,23,1,1,1,1,0,1,0,0,0,0,0,0,312
3155,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3156,1,0,3,4,1,0,1,5,23,1,1,1,1,1,0,0,1,0,1,1,0,312
3156,2,1,2,1,1,0,1,5,23,1,1,1,1,0,1,1,0,0,0,0,0,312
3156,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3157,1,1,2,6,1,0,1,5,23,1,1,1,1,0,1,0,0,0,1,1,0,312
3157,2,0,3,4,1,0,1,5,23,1,1,1,1,0,1,0,1,1,0,1,0,312
3157,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3158,1,1,1,1,1,0,1,5,23,1,1,1,1,1,0,1,0,0,1,1,0,312
3158,2,0,1,3,1,0,1,5,23,1,1,1,1,0,0,0,1,0,1,1,0,312
3158,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3159,1,0,2,6,1,0,1,5,23,1,1,1,1,0,0,1,0,0,0,0,0,312
3159,2,1,3,2,1,0,1,5,23,1,1,1,1,0,0,0,0,0,1,1,0,312
3159,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
3160,1,0,2,5,1,0,1,3,22,1,2,1,1,1,0,1,0,0,0,0,1,313
3160,2,1,2,1,1,0,1,3,22,1,2,1,1,0,0,0,1,1,0,0,0,313
3160,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3161,1,0,2,5,1,0,1,3,22,1,2,1,1,0,0,0,0,0,0,1,0,313
3161,2,1,1,3,1,0,1,3,22,1,2,1,1,0,1,1,0,0,1,0,0,313
3161,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3162,1,1,1,3,1,0,1,3,22,1,2,1,1,1,0,0,0,1,0,0,0,313
3162,2,0,2,5,1,0,1,3,22,1,2,1,1,0,1,0,1,0,1,0,0,313
3162,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3163,1,0,1,4,1,0,1,3,22,1,2,1,1,0,0,0,0,1,0,1,0,313
3163,2,1,3,2,1,0,1,3,22,1,2,1,1,1,0,1,0,0,0,1,0,313
3163,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3164,1,0,1,4,1,0,1,3,22,1,2,1,1,0,1,0,1,1,0,0,0,313
3164,2,1,2,1,1,0,1,3,22,1,2,1,1,0,0,0,0,1,0,1,0,313
3164,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3165,1,1,3,2,1,0,1,3,22,1,2,1,1,0,0,0,1,0,1,0,1,313
3165,2,0,3,6,1,0,1,3,22,1,2,1,1,0,0,1,0,1,0,1,0,313
3165,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3166,1,0,3,6,1,0,1,3,22,1,2,1,1,0,1,0,1,0,1,0,0,313
3166,2,1,1,3,1,0,1,3,22,1,2,1,1,0,1,0,0,0,1,0,1,313
3166,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3167,1,0,3,6,1,0,1,3,22,1,2,1,1,1,0,1,0,0,1,0,1,313
3167,2,1,3,2,1,0,1,3,22,1,2,1,1,1,0,0,1,0,0,0,1,313
3167,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3168,1,1,2,1,1,0,1,3,22,1,2,1,1,0,1,1,0,0,0,1,0,313
3168,2,0,1,4,1,0,1,3,22,1,2,1,1,1,0,0,0,0,0,0,1,313
3168,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
3169,1,1,1,5,1,0,1,5,24,1,2,1,1,1,0,0,1,0,0,0,0,314
3169,2,0,1,5,1,0,1,5,24,1,2,1,1,0,0,1,0,0,0,0,1,314
3169,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3170,1,0,3,3,1,0,1,5,24,1,2,1,1,0,0,0,0,0,0,0,0,314
3170,2,1,2,1,1,0,1,5,24,1,2,1,1,1,0,1,0,1,0,0,1,314
3170,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3171,1,1,1,5,1,0,1,5,24,1,2,1,1,0,1,0,0,1,0,0,1,314
3171,2,0,1,3,1,0,1,5,24,1,2,1,1,1,0,0,1,1,0,0,1,314
3171,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3172,1,1,3,4,1,0,1,5,24,1,2,1,1,0,0,1,0,1,0,0,1,314
3172,2,0,2,6,1,0,1,5,24,1,2,1,1,1,0,0,0,0,1,0,0,314
3172,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3173,1,1,2,2,1,0,1,5,24,1,2,1,1,0,1,0,1,1,0,0,1,314
3173,2,0,3,2,1,0,1,5,24,1,2,1,1,0,1,0,0,0,0,0,0,314
3173,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3174,1,1,3,4,1,0,1,5,24,1,2,1,1,1,0,0,1,0,1,1,0,314
3174,2,0,2,1,1,0,1,5,24,1,2,1,1,0,1,1,0,0,0,0,0,314
3174,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3175,1,0,2,6,1,0,1,5,24,1,2,1,1,0,1,0,0,0,1,1,0,314
3175,2,1,3,4,1,0,1,5,24,1,2,1,1,0,1,0,1,1,0,1,0,314
3175,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3176,1,1,1,1,1,0,1,5,24,1,2,1,1,1,0,1,0,0,1,1,0,314
3176,2,0,1,3,1,0,1,5,24,1,2,1,1,0,0,0,1,0,1,1,0,314
3176,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3177,1,0,2,6,1,0,1,5,24,1,2,1,1,0,0,1,0,0,0,0,0,314
3177,2,1,3,2,1,0,1,5,24,1,2,1,1,0,0,0,0,0,1,1,0,314
3177,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
3178,1,1,3,5,1,0,1,5,21,1,1,2,1,0,1,0,1,0,0,1,0,315
3178,2,0,2,5,1,0,1,5,21,1,1,2,1,1,0,0,1,0,1,1,0,315
3178,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3179,1,0,1,3,1,0,1,5,21,1,1,2,1,0,1,1,0,0,0,0,1,315
3179,2,1,2,3,1,0,1,5,21,1,1,2,1,0,1,1,0,0,0,1,0,315
3179,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3180,1,0,3,2,1,0,1,5,21,1,1,2,1,0,0,1,0,1,0,0,0,315
3180,2,1,1,4,1,0,1,5,21,1,1,2,1,0,1,0,1,0,0,1,0,315
3180,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3181,1,1,2,4,1,0,1,5,21,1,1,2,1,1,0,1,0,1,0,0,0,315
3181,2,0,3,6,1,0,1,5,21,1,1,2,1,0,1,1,0,1,0,0,1,315
3181,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3182,1,1,3,2,1,0,1,5,21,1,1,2,1,1,0,0,0,1,0,1,0,315
3182,2,0,3,1,1,0,1,5,21,1,1,2,1,0,0,0,0,0,1,0,1,315
3182,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3183,1,1,2,1,1,0,1,5,21,1,1,2,1,0,1,0,0,0,1,0,1,315
3183,2,0,2,5,1,0,1,5,21,1,1,2,1,0,0,1,0,0,1,0,1,315
3183,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3184,1,0,1,6,1,0,1,5,21,1,1,2,1,0,0,0,0,0,1,0,1,315
3184,2,1,1,4,1,0,1,5,21,1,1,2,1,0,0,0,0,0,0,0,0,315
3184,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3185,1,0,2,1,1,0,1,5,21,1,1,2,1,0,0,0,1,0,1,0,0,315
3185,2,1,1,2,1,0,1,5,21,1,1,2,1,1,0,0,1,1,0,0,0,315
3185,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3186,1,1,1,3,1,0,1,5,21,1,1,2,1,1,0,0,1,0,0,1,0,315
3186,2,0,3,6,1,0,1,5,21,1,1,2,1,1,0,0,0,1,0,0,0,315
3186,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
3205,1,1,2,3,1,0,0,5,23,0,2,1,1,1,0,0,1,1,0,0,1,316
3205,2,0,1,4,1,0,0,5,23,0,2,1,1,1,0,1,0,0,1,1,0,316
3205,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3206,1,0,3,6,1,0,0,5,23,0,2,1,1,0,1,1,0,1,0,1,0,316
3206,2,1,1,5,1,0,0,5,23,0,2,1,1,0,0,1,0,1,0,0,0,316
3206,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3207,1,0,2,3,1,0,0,5,23,0,2,1,1,0,0,0,1,1,0,1,0,316
3207,2,1,2,3,1,0,0,5,23,0,2,1,1,0,0,0,1,0,0,0,1,316
3207,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3208,1,0,1,2,1,0,0,5,23,0,2,1,1,0,0,1,0,0,1,1,0,316
3208,2,1,2,5,1,0,0,5,23,0,2,1,1,0,1,0,0,1,0,0,1,316
3208,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3209,1,1,2,5,1,0,0,5,23,0,2,1,1,1,0,0,0,0,1,0,0,316
3209,2,0,2,6,1,0,0,5,23,0,2,1,1,1,0,0,0,0,0,1,0,316
3209,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3210,1,0,1,2,1,0,0,5,23,0,2,1,1,0,1,1,0,0,1,0,0,316
3210,2,1,3,1,1,0,0,5,23,0,2,1,1,1,0,1,0,0,1,0,0,316
3210,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3211,1,1,3,1,1,0,0,5,23,0,2,1,1,0,1,0,0,0,0,0,0,316
3211,2,0,3,6,1,0,0,5,23,0,2,1,1,0,0,0,1,0,0,0,0,316
3211,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3212,1,0,1,4,1,0,0,5,23,0,2,1,1,0,0,0,1,0,0,0,1,316
3212,2,1,3,4,1,0,0,5,23,0,2,1,1,0,1,0,1,0,1,0,1,316
3212,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3213,1,1,3,1,1,0,0,5,23,0,2,1,1,1,0,0,0,0,0,0,1,316
3213,2,0,1,2,1,0,0,5,23,0,2,1,1,0,1,0,0,1,0,1,0,316
3213,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3214,1,1,1,5,1,0,1,5,20,0,1,1,1,1,0,0,1,0,0,0,0,317
3214,2,0,1,5,1,0,1,5,20,0,1,1,1,0,0,1,0,0,0,0,1,317
3214,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3215,1,0,3,3,1,0,1,5,20,0,1,1,1,0,0,0,0,0,0,0,0,317
3215,2,1,2,1,1,0,1,5,20,0,1,1,1,1,0,1,0,1,0,0,1,317
3215,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3216,1,0,1,5,1,0,1,5,20,0,1,1,1,0,1,0,0,1,0,0,1,317
3216,2,1,1,3,1,0,1,5,20,0,1,1,1,1,0,0,1,1,0,0,1,317
3216,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3217,1,1,3,4,1,0,1,5,20,0,1,1,1,0,0,1,0,1,0,0,1,317
3217,2,0,2,6,1,0,1,5,20,0,1,1,1,1,0,0,0,0,1,0,0,317
3217,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3218,1,0,2,2,1,0,1,5,20,0,1,1,1,0,1,0,1,1,0,0,1,317
3218,2,1,3,2,1,0,1,5,20,0,1,1,1,0,1,0,0,0,0,0,0,317
3218,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3219,1,1,3,4,1,0,1,5,20,0,1,1,1,1,0,0,1,0,1,1,0,317
3219,2,0,2,1,1,0,1,5,20,0,1,1,1,0,1,1,0,0,0,0,0,317
3219,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3220,1,0,2,6,1,0,1,5,20,0,1,1,1,0,1,0,0,0,1,1,0,317
3220,2,1,3,4,1,0,1,5,20,0,1,1,1,0,1,0,1,1,0,1,0,317
3220,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3221,1,1,1,1,1,0,1,5,20,0,1,1,1,1,0,1,0,0,1,1,0,317
3221,2,0,1,3,1,0,1,5,20,0,1,1,1,0,0,0,1,0,1,1,0,317
3221,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3222,1,0,2,6,1,0,1,5,20,0,1,1,1,0,0,1,0,0,0,0,0,317
3222,2,1,3,2,1,0,1,5,20,0,1,1,1,0,0,0,0,0,1,1,0,317
3222,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
3223,1,0,2,3,1,0,0,4,26,0,2,1,1,1,0,0,1,1,0,0,1,318
3223,2,1,1,4,1,0,0,4,26,0,2,1,1,1,0,1,0,0,1,1,0,318
3223,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3224,1,0,3,6,1,0,0,4,26,0,2,1,1,0,1,1,0,1,0,1,0,318
3224,2,1,1,5,1,0,0,4,26,0,2,1,1,0,0,1,0,1,0,0,0,318
3224,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3225,1,1,2,3,1,0,0,4,26,0,2,1,1,0,0,0,1,1,0,1,0,318
3225,2,0,2,3,1,0,0,4,26,0,2,1,1,0,0,0,1,0,0,0,1,318
3225,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3226,1,1,1,2,1,0,0,4,26,0,2,1,1,0,0,1,0,0,1,1,0,318
3226,2,0,2,5,1,0,0,4,26,0,2,1,1,0,1,0,0,1,0,0,1,318
3226,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3227,1,1,2,5,1,0,0,4,26,0,2,1,1,1,0,0,0,0,1,0,0,318
3227,2,0,2,6,1,0,0,4,26,0,2,1,1,1,0,0,0,0,0,1,0,318
3227,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3228,1,0,1,2,1,0,0,4,26,0,2,1,1,0,1,1,0,0,1,0,0,318
3228,2,1,3,1,1,0,0,4,26,0,2,1,1,1,0,1,0,0,1,0,0,318
3228,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3229,1,1,3,1,1,0,0,4,26,0,2,1,1,0,1,0,0,0,0,0,0,318
3229,2,0,3,6,1,0,0,4,26,0,2,1,1,0,0,0,1,0,0,0,0,318
3229,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3230,1,0,1,4,1,0,0,4,26,0,2,1,1,0,0,0,1,0,0,0,1,318
3230,2,1,3,4,1,0,0,4,26,0,2,1,1,0,1,0,1,0,1,0,1,318
3230,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3231,1,0,3,1,1,0,0,4,26,0,2,1,1,1,0,0,0,0,0,0,1,318
3231,2,1,1,2,1,0,0,4,26,0,2,1,1,0,1,0,0,1,0,1,0,318
3231,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
3232,1,1,3,5,1,1,0,5,27,0,1,1,1,0,1,0,1,0,0,1,0,319
3232,2,0,2,5,1,1,0,5,27,0,1,1,1,1,0,0,1,0,1,1,0,319
3232,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3233,1,0,1,3,1,1,0,5,27,0,1,1,1,0,1,1,0,0,0,0,1,319
3233,2,1,2,3,1,1,0,5,27,0,1,1,1,0,1,1,0,0,0,1,0,319
3233,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3234,1,1,3,2,1,1,0,5,27,0,1,1,1,0,0,1,0,1,0,0,0,319
3234,2,0,1,4,1,1,0,5,27,0,1,1,1,0,1,0,1,0,0,1,0,319
3234,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3235,1,1,2,4,1,1,0,5,27,0,1,1,1,1,0,1,0,1,0,0,0,319
3235,2,0,3,6,1,1,0,5,27,0,1,1,1,0,1,1,0,1,0,0,1,319
3235,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3236,1,0,3,2,1,1,0,5,27,0,1,1,1,1,0,0,0,1,0,1,0,319
3236,2,1,3,1,1,1,0,5,27,0,1,1,1,0,0,0,0,0,1,0,1,319
3236,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3237,1,1,2,1,1,1,0,5,27,0,1,1,1,0,1,0,0,0,1,0,1,319
3237,2,0,2,5,1,1,0,5,27,0,1,1,1,0,0,1,0,0,1,0,1,319
3237,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3238,1,0,1,6,1,1,0,5,27,0,1,1,1,0,0,0,0,0,1,0,1,319
3238,2,1,1,4,1,1,0,5,27,0,1,1,1,0,0,0,0,0,0,0,0,319
3238,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3239,1,0,2,1,1,1,0,5,27,0,1,1,1,0,0,0,1,0,1,0,0,319
3239,2,1,1,2,1,1,0,5,27,0,1,1,1,1,0,0,1,1,0,0,0,319
3239,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
3240,1,1,1,3,1,1,0,5,27,0,1,1,1,1,0,0,1,0,0,1,0,319
3240,2,0,3,6,1,1,0,5,27,0,1,1,1,1,0,0,0,1,0,0,0,319
